SiteID,Observation,Date,Observation_Start_PST,Observation_Start_Total_Sec,Chips_Calls_SS,Chip_Call_Cessation_SS,Singing_SS,Singing_Cessation_SS,Chips_Calls_ST,Chip_Call_Cessation_ST,Singing_ST,Singing_Cessation_ST,Chips_Calls_LG,Chip_Call_Cessation_LG,Singing_LG,Singing_Cessation_LG,Chips_Calls_BCC,Chip_Call_Cessation_BCC,Singing_BCC,Singing_Cessation_BCC,Chips_Calls_BW,Chip_Call_Cessation_BW,Singing_BW,Singing_Cessation_BW,Chips_Calls_GCS,Chip_Call_Cessation_GCS,Singing_GCS,Singing_Cessation_GCS,Chips_Calls_RCK,Chip_Call_Cessation_RCK,Singing_RCK,Singing_Cessation_RCK,Chips_Calls_Non_SS,Chip_Call_Cessation_Non_SS,Singing_Non_SS,Singing_Cessation_Non_SS,Chips_Calls_All,Chip_Call_Cessation_All,Singing_All,Singing_Cessation_All,User_Groups,Total_Humans,Total_Dogs,Human_Noise_Max,Dog_Noise_Max,Noise_Max,User_Group_Composition,Humans_UserG1,User_Group_Speed_1_UserG1,User_Group_Speed_2_UserG1,User_Group_Speed_3_UserG1,User_Group_Speed_Max_UserG1,User_Group_Speed_Der1_UserG1,User_Group_Speed_Der2_UserG1,Human_Noise_1_UserG1,Human_Noise_2_UserG1,Human_Noise_3_UserG1,Human_Noise_Max_UserG1,Human_Noise_Der1_UserG1,Human_Noise_Der2_UserG1,Tool_Use_UserG1,Dogs_UserG1,Leash_UserG1,Dog_Noise_1_UserG1,Dog_Noise_2_UserG1,Dog_Noise_Max_UserG1,Dog_Noise_Der_UserG1,Path_Dogs_1_UserG1,Path_Dogs_2_UserG1,Path_Dogs_Der_UserG1,Humans_UserG2,User_Group_Speed_1_UserG2,User_Group_Speed_2_UserG2,User_Group_Speed_Max_UserG2,User_Group_Speed_Dev_UserG2,Human_Noise_1_UserG2,Human_Noise_2_UserG2,Human_Noise_Max_UserG2,Human_Noise_Dev_UserG2,Tool_Use_UserG2,Dogs_UserG2,Leash_UserG2,Dog_Noise_1_UserG2,Dog_Noise_Max_UserG2,Path_Dogs_1_UserG2,Path_Dogs_2_UserG2,Path_Dogs_Der_User2,Humans_UserG3,User_Group_Speed_1_UserG3,User_Group_Speed_2_UserG3,User_Group_Speed_Max_UserG3,User_Group_Speed_Dev_UserG3,Human_Noise_1_UserG3,Human_Noise_2_UserG3,Human_Noise_Max_UserG3,Human_Noise_Dev_UserG3,Tool_Use_UserG3,Dogs_UserG3,Leash_UserG3,Dog_Noise_1_UserG3,Dog_Noise_2_UserG3,Dog_Noise_Max_UserG3,Dog_Noise_Dev_UserG3,Path_Dogs_UserG3,Observation_End_PST,Observation_End_Total_Sec,Observation_Midpoint,Observation_Duration,Noise_Pollution,Frogs
smith bybee,40,10/5/2024,9:11:05 AM,2760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:11:58 AM,2813,2787,53,0,0
smith bybee,41,10/5/2024,9:15:04 AM,2999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:16:01 AM,3056,3028,57,0,0
smith bybee,42,10/5/2024,9:20:06 AM,3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:21:06 AM,3361,3331,60,0,0
smith bybee,43,10/5/2024,9:25:02 AM,3597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:26:04 AM,3659,3628,62,0,0
smith bybee,44,10/5/2024,9:30:05 AM,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:31:12 AM,3967,3934,67,0,0
smith bybee,45,10/5/2024,9:35:01 AM,4196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:36:04 AM,4259,4228,63,0,0
smith bybee,46,10/5/2024,9:36:40 AM,4295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,2,0,2,No dogs,2,2,,,2,0,,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:37:08 AM,4323,4309,28,0,0
smith bybee,47,10/5/2024,9:40:01 AM,4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:41:19 AM,4574,4535,78,0,0
smith bybee,48,10/5/2024,9:45:03 AM,4798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:46:19 AM,4874,4836,76,0,0
smith bybee,49,10/5/2024,9:50:08 AM,5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:51:05 AM,5160,5132,57,0,0
smith bybee,50,10/5/2024,9:55:50 AM,5445,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2,0,1,0,1,No dogs,2,2,,,2,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:56:15 AM,5470,5458,25,0,0
smith bybee,51,10/5/2024,10:00:01 AM,5696,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:01:04 AM,5759,5728,63,0,0
sellwood,27,10/7/2024,7:56:47 AM,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,3,2,4,Dogs,1,3,,,3,0,,2,,,2,0,,,1,0,1,,1,0,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7:57:11 AM,24,12,24,0,0
sellwood,28,10/7/2024,8:00:01 AM,194,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:01:18 AM,271,233,77,0,0
sellwood,29,10/7/2024,8:01:32 AM,285,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,3,1,4,Dogs,1,2,0,,2,-2,0,2,,,2,0,,,2,0,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:02:09 AM,322,304,37,0,0
sellwood,30,10/7/2024,8:05:18 AM,511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:06:20 AM,573,542,62,0,0
sellwood,31,10/7/2024,8:10:01 AM,794,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:11:00 AM,853,824,59,0,0
sellwood,32,10/7/2024,8:12:59 AM,972,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,3,1,4,Dogs,1,3,,,3,0,,2,0,,2,-2,0,,1,0,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:13:13 AM,986,979,14,0,0
sellwood,33,10/7/2024,8:15:09 AM,1102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:16:14 AM,1167,1135,65,0,0
sellwood,34,10/7/2024,8:18:50 AM,1323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,3,Dogs,1,2,,,2,0,,1,,,1,0,,,1,0,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:19:10 AM,1343,1333,20,0,0
sellwood,35,10/7/2024,8:20:42 AM,1435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,3,1,4,Dogs,1,2,,,2,0,,2,0,,2,-2,0,,1,1,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:21:00 AM,1453,1444,18,0,0
sellwood,36,10/7/2024,8:22:37 AM,1550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:23:07 AM,1580,1565,30,0,0
sellwood,37,10/7/2024,8:25:02 AM,1695,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:25:55 AM,1748,1722,53,0,0
sellwood,38,10/7/2024,8:26:03 AM,1756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,1,4,Dogs,1,3,,,3,0,,2,0,,2,-2,0,,1,0,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:26:14 AM,1767,1762,11,0,0
sellwood,39,10/7/2024,8:30:00 AM,1993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:31:04 AM,2057,2025,64,0,0
sellwood,40,10/7/2024,8:34:32 AM,2265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,Dogs,1,2,,,,,,0,,,0,0,,,1,0,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:34:53 AM,2286,2276,21,0,0
sellwood,41,10/7/2024,8:35:38 AM,2331,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:36:41 AM,2394,2363,63,0,0
sellwood,42,10/7/2024,8:40:03 AM,2596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:40:56 AM,2649,2623,53,0,0
sellwood,43,10/7/2024,8:44:58 AM,2891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:46:01 AM,2954,2923,63,0,0
sellwood,44,10/7/2024,8:47:13 AM,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,Dogs,1,2,,,2,0,,0,,,0,0,,,1,0,0,,0,0,1,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:47:41 AM,3054,3040,28,0,0
sellwood,45,10/7/2024,8:48:35 AM,3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,4,Dogs,1,2,,,2,0,,0,2,,2,-2,0,,1,1,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:49:00 AM,3133,3121,25,0,0
sellwood,46,10/7/2024,8:50:07 AM,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:50:57 AM,3250,3225,50,0,0
sellwood,47,10/7/2024,8:55:17 AM,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,4,Dogs,1,2,0,,2,-2,,2,0,1,2,-2,1,,2,0,1,0,1,-1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:55:50 AM,3543,3527,33,0,0
sellwood,48,10/7/2024,8:56:30 AM,3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:57:22 AM,3635,3609,52,0,0
sellwood,49,10/7/2024,8:59:49 AM,3782,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:00:37 AM,3830,3806,48,0,0
sellwood,50,10/7/2024,9:05:07 AM,4100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:06:01 AM,4154,4127,54,0,0
sellwood,51,10/7/2024,9:10:02 AM,4395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:11:03 AM,4456,4426,61,0,0
sellwood,52,10/7/2024,9:15:01 AM,4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:15:54 AM,4747,4721,53,0,0
sellwood,53,10/7/2024,9:19:58 AM,4991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:20:48 AM,5041,5016,50,0,0
sellwood,54,10/7/2024,9:21:23 AM,5076,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,3,4,5,Dogs,2,2,,,2,0,,2,,,2,0,,,1,0,3,,3,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:21:51 AM,5104,5090,28,0,0
sellwood,55,10/7/2024,9:25:06 AM,5299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:25:59 AM,5352,5326,53,0,0
sellwood,56,10/7/2024,9:29:53 AM,5586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:30:52 AM,5645,5616,59,0,0
oaks,63,10/12/2024,8:00:34 AM,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:01:35 AM,61,31,61,0,0
oaks,64,10/12/2024,8:03:48 AM,194,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,No dogs,1,3,,,3,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:04:04 AM,210,202,16,0,0
oaks,65,10/12/2024,8:05:09 AM,315,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:05:57 AM,363,339,48,0,0
oaks,66,10/12/2024,8:07:26 AM,412,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2,0,2,No dogs,1,2,,,2,0,,0,1,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:07:53 AM,439,426,27,0,0
oaks,67,10/12/2024,8:08:43 AM,489,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,No dogs,1,2,0,,2,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:09:05 AM,511,500,22,0,0
oaks,68,10/12/2024,8:10:05 AM,571,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:10:56 AM,622,597,51,0,0
oaks,69,10/12/2024,8:15:00 AM,866,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:16:11 AM,937,902,71,0,0
oaks,70,10/12/2024,8:19:59 AM,1165,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:20:57 AM,1223,1194,58,0,0
oaks,71,10/12/2024,8:24:51 AM,1457,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:26:05 AM,1531,1494,74,0,0
oaks,72,10/12/2024,8:27:42 AM,1628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,2,No dogs,1,3,,,3,0,,1,0,,1,-1,0,,,,,,,,,,,1,2,0,2,-2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,8:28:10 AM,1656,1642,28,0,0
oaks,73,10/12/2024,8:28:46 AM,1692,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,No dogs,1,2,,,2,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:29:07 AM,1713,1703,21,0,0
oaks,74,10/12/2024,8:30:25 AM,1791,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:31:37 AM,1863,1827,72,0,0
oaks,75,10/12/2024,8:35:06 AM,2072,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:36:06 AM,2132,2102,60,0,0
oaks,76,10/12/2024,8:40:34 AM,2400,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:41:27 AM,2453,2427,53,0,0
oaks,77,10/12/2024,8:41:42 AM,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,3,Dogs,1,2,1,0,2,-1,-1,1,0,,1,-1,0,,1,1,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:42:04 AM,2490,2479,22,0,0
oaks,78,10/12/2024,8:42:50 AM,2536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,3,Dogs,2,2,,,2,0,,,,,,,,,3,1,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:43:20 AM,2566,2551,30,0,0
oaks,79,10/12/2024,8:43:51 AM,2597,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:44:18 AM,2624,2611,27,0,0
oaks,80,10/12/2024,8:45:09 AM,2675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:46:07 AM,2733,2704,58,0,0
oaks,81,10/12/2024,8:50:03 AM,2969,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:51:07 AM,3033,3001,64,0,0
oaks,82,10/12/2024,8:55:41 AM,3307,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,No dogs,1,3,,,3,0,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:55:53 AM,3319,3313,12,0,0
oaks,83,10/12/2024,8:56:22 AM,3348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:57:34 AM,3419,3384,71,0,0
oaks,84,10/12/2024,8:58:46 AM,3492,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,2,3,1,4,Dogs,1,3,,,3,0,,0,2,,2,2,0,,2,1,0,,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8:59:00 AM,3506,3499,14,0,0
oaks,85,10/12/2024,9:00:05 AM,3571,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,No users,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9:00:53 AM,3618,3595,47,0,0
